# # absorbed_flux[i, j] in W/m^2: i is index of the azimuthal position on the receiver surface (counter-clockwise from South); and j is index of height on the receiver from bottom to top.
-5.543973263989508268e+04,-5.298746368324728974e+04,-4.684209733109953959e+04,-3.716156055219702830e+04,-1.993040290969512716e+04,9.634124749153210360e+03,5.142073080787643994e+04,1.065476241947892559e+05,1.574925357234897383e+05,2.169196630216802587e+05,2.549807461171163595e+05,2.835840761625391897e+05,3.117620119788979064e+05,3.265249671462203842e+05,3.331887331210975535e+05,3.531854144805681426e+05,3.571603338266360224e+05,3.588908123739302391e+05,3.549811338986401679e+05,3.246489389548324398e+05,2.767239043511316413e+05,2.093837628761479282e+05,1.367169666974754655e+05,7.033451950884047255e+04,1.883646629996340562e+04,-1.058200022373556749e+04,-2.856748314470272817e+04,-3.835794695680133736e+04,-4.279692076718182943e+04
-5.660499775016047352e+04,-5.271190508944431349e+04,-4.713874159159684496e+04,-3.685084861214248667e+04,-1.747186984180008585e+04,1.104847465919130627e+04,5.354784363298738026e+04,1.044579834185766085e+05,1.670813272573654249e+05,2.186793958921339654e+05,2.690460858390936046e+05,2.964116772103196708e+05,3.181548064387117047e+05,3.386938101572258747e+05,3.573837922246200033e+05,3.608210780492956983e+05,3.714085810236587422e+05,3.794111741801326862e+05,3.698158029706831439e+05,3.451662193537739222e+05,2.980766222364830319e+05,2.226524379016604798e+05,1.484599046653233527e+05,7.611350228737050202e+04,2.803004772352890359e+04,-8.179083581733448227e+03,-2.806905762726616376e+04,-3.559432730325859302e+04,-4.209015148935130856e+04
-5.676265543940829230e+04,-5.241195051320973289e+04,-4.798846386026908294e+04,-3.568655622078976012e+04,-1.854510463113693186e+04,1.107523533222685364e+04,5.051365021060065192e+04,1.089775123686507286e+05,1.705660102615003998e+05,2.269366178359276382e+05,2.740326236213149969e+05,3.059037352817049832e+05,3.370949929706258117e+05,3.496488967842190177e+05,3.646665740688370424e+05,3.793087042544966098e+05,3.833692287590886699e+05,3.916695829023335828e+05,3.832161458481735899e+05,3.610455118445309345e+05,3.037741433198425220e+05,2.387281922530873271e+05,1.625507418944163364e+05,8.708162439563451335e+04,2.868225604488005411e+04,-5.325056455825234480e+03,-2.458695603490735448e+04,-3.503333902695466531e+04,-4.104360323672450613e+04
-5.717350234452899167e+04,-5.300457029651590710e+04,-4.635353451739263983e+04,-3.724507475596968288e+04,-1.748111512090612086e+04,1.206788264254581190e+04,5.676612845597374690e+04,1.134410132573144365e+05,1.775754484345878009e+05,2.360927729416226503e+05,2.903634764001501608e+05,3.233568608597428538e+05,3.441628286497858935e+05,3.644647657654885552e+05,3.737198833960422198e+05,3.904702788570097182e+05,3.956287957258325187e+05,4.046191862733555026e+05,3.985048115364696132e+05,3.707635773023651564e+05,3.194543425994832651e+05,2.472025611283152539e+05,1.680716023640735657e+05,8.892128093130276829e+04,3.252635373568009891e+04,-1.972225898781458454e+03,-2.452894569526399209e+04,-3.521358578450491041e+04,-4.194130594174635917e+04
-5.784053145816946198e+04,-5.180858836770816561e+04,-4.477632638907010551e+04,-3.557291443501935282e+04,-1.657712926679061638e+04,1.397143251408732795e+04,5.924228931208624999e+04,1.180439963842627621e+05,1.784223089392249240e+05,2.410543453018222353e+05,2.948513834139532992e+05,3.322538366102704895e+05,3.511841374160657870e+05,3.768046140135405585e+05,3.874524442276727641e+05,4.017769639585529221e+05,4.182037714601152111e+05,4.157578119927170919e+05,4.079502046908924240e+05,3.741177802896185894e+05,3.281157215219079517e+05,2.511257368589490652e+05,1.679120231040944054e+05,9.408444095915167418e+04,3.567560356263422727e+04,-4.097470124847149577e+02,-2.261651138263681787e+04,-3.402778182331669086e+04,-4.028774892734714376e+04
-5.676284213878816809e+04,-5.150705077470022661e+04,-4.620694007410810445e+04,-3.268568494172077044e+04,-1.370988265904848231e+04,1.583990584793904054e+04,6.300993114015999163e+04,1.216954069650454476e+05,1.843635473473038583e+05,2.416710549454212014e+05,2.940647694397704327e+05,3.310986143671129830e+05,3.594875835949027678e+05,3.814161058816045988e+05,3.956309876576729584e+05,4.143746502776374109e+05,4.198564074502157164e+05,4.227273689356734394e+05,4.150120474600692396e+05,3.923403096615332179e+05,3.363406888952142326e+05,2.578822339803623036e+05,1.712498479641633166e+05,9.848782354041613871e+04,3.385156151510334894e+04,-3.092417510713988577e+03,-2.304378399859801721e+04,-3.267722760002946234e+04,-4.045701831058490643e+04
-5.633046107853855938e+04,-5.098119961523209349e+04,-4.529062910255220777e+04,-3.279604206358989904e+04,-1.303437960035619108e+04,1.975340474644961432e+04,6.748298542234777415e+04,1.210681100454725383e+05,1.924086785543020815e+05,2.452000497821542376e+05,3.003164291182429879e+05,3.353970806368244230e+05,3.619025711488469969e+05,3.856196963104144088e+05,4.001836438507105340e+05,4.118832961521098041e+05,4.300811664146625553e+05,4.305825774311911664e+05,4.184012974069369957e+05,3.917423456405803445e+05,3.329106444587415899e+05,2.557277161314030818e+05,1.705691300002636272e+05,9.654590932881151093e+04,3.703237086642679060e+04,2.415463941112629414e+02,-2.098264490542272324e+04,-3.366615864068217343e+04,-3.906091117143024894e+04
-5.596909790948095178e+04,-5.014987378020890174e+04,-4.359841553778391972e+04,-3.079090270186447015e+04,-1.127809247319120186e+04,2.164878973593956107e+04,6.847343405169743346e+04,1.283269283591077401e+05,1.912702649259101017e+05,2.470932627025604597e+05,2.990286178527670563e+05,3.393134681560992613e+05,3.566042349416257348e+05,3.841252805833839229e+05,3.961454202091987245e+05,4.225055683521087049e+05,4.372671417322676280e+05,4.373812415600401582e+05,4.235317510133276228e+05,3.922027884228418698e+05,3.255344590388812358e+05,2.468109509051821660e+05,1.709622917522736825e+05,9.438599451798378141e+04,3.853675503788038623e+04,-1.560778534031048366e+03,-2.228479627174182315e+04,-3.390045105901572242e+04,-4.032492317511063447e+04
-5.523707777371814154e+04,-4.991764084818049014e+04,-4.188812184410980262e+04,-2.882082639462615771e+04,-6.429819148641777247e+03,2.935719756372752454e+04,7.336065414894948481e+04,1.351032053994287271e+05,1.967629695160323754e+05,2.536374380872666661e+05,2.952470545827487367e+05,3.384990289812148549e+05,3.609839078539814218e+05,3.851872416478112573e+05,4.021592456478286767e+05,4.197559025703215739e+05,4.298891078027672484e+05,4.376781860022798064e+05,4.203045817155911936e+05,3.836181056578655262e+05,3.266044898799628718e+05,2.477756490220208361e+05,1.669019729326643574e+05,8.581937506244868564e+04,3.429337132019244018e+04,-2.331269409463526245e+03,-2.178825828915519378e+04,-3.287116053392124741e+04,-3.932902074410099158e+04
-5.462890663484729885e+04,-4.817273166186921299e+04,-4.009839552918121626e+04,-2.565278468737630101e+04,-1.569243592807890309e+03,3.096993437672420987e+04,7.845121490906357940e+04,1.371530910805418098e+05,1.951665475975631271e+05,2.511497229822340887e+05,2.980507022021889570e+05,3.361369751919581904e+05,3.584200906208383967e+05,3.830382183968574973e+05,4.046441447932237061e+05,4.098214000174467219e+05,4.237672431565145380e+05,4.356418385466613690e+05,4.161431343131217291e+05,3.775523937751011108e+05,3.172029834563978366e+05,2.363783015236864740e+05,1.603199981887739559e+05,8.675788476635633560e+04,2.938912167718928686e+04,-4.096744138564954483e+03,-2.177890176028213318e+04,-3.350586573562866397e+04,-3.915964946723863250e+04
