# # azimuth[i, j] in rad: i is index of the azimuthal position on the receiver surface (counter-clockwise from South); and j is index of height on the receiver from bottom to top.
2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02,2.617993877991494148e-02
7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02,7.853981633974482790e-02
1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01,1.308996938995747039e-01
1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01,1.832595714594045799e-01
2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01,2.356194490192344837e-01
2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01,2.879793265790643320e-01
3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01,3.403392041388942357e-01
3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01,3.926990816987241395e-01
4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01,4.450589592585539878e-01
4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01,4.974188368183838915e-01
